id,user_id,title,content,tags,slug,created_at,updated_at,image,status_id,action,post_id
197,1840,Week Report,"<h1>What i have learned so far</h1>
<ol>
<li>How to collaborate with others via slack</li>
<li>How to use pivotal tracker for project management</li>
<li>How to blog</li>
</ol>
<h1>what i wish to still learn</h1>
<ul>
<li>i wish to know more on what i have learn</li>
</ul>
<h1>What should be improved on</h1>
<ul>
<li>An hint on how to do the tasks given</li>
<li>More time, because of beginners</li>
</ul>",,week-report-dbf,8/26/2019 15:25,8/28/2019 12:30,,,,
198,2211,Journey so far,"Hi my name is Arnold, i recently started with the HNG internship. I'm buzzing with expectations of what i'd learn in this program. I hope to acquire the requisite knowledge to have a strong foundation in programming and software development. However i have issues with the landing of new interns, its kinda all over the place. This could be greatly improved upon. In all i'm hoping for a swell experience.",,journey-so-far-894,8/26/2019 15:27,8/28/2019 12:30,,,,
199,2219,My Journey So Far,"What I Have Learnt So Far.

\-So far, I got to discover new tools like cloudinary, pivotal tracker etc....which I was not familiar with before the program.

  

What I Wish To Learn.

\-I wish to learn front end development to an advanced level

  

What I Wished to Be Improved.

\- At the moment, there is nothing really to improve because even when I got stuck, I got a swift response.","Learning, Intern",my-journey-so-far-10f,8/26/2019 15:31,8/28/2019 12:30,,,,
200,57,The first HTML Class,"<p>Hi guys, it's another new day loaded with fresh opportunites that are waiting to be tapped into. That being said i would love to tell you guys what i learnt in my first HTML class.</p>
<p>Firstly, HTML stands for HyperText Markup language, its use to design webpages...",,the-first-html-class-838,8/26/2019 15:31,8/28/2019 12:30,omofolarinwa.kamar/images/img-vsiysx1il2.png,,,
201,57,My HNG pre-internship experience,"<p>So, today i had my first class in the pre-internship program and i must say i loved it, and i would like to like to make some notes about my HNG pre-internship experience, based on the following points</p>
<ol>
<li>What i have learnt so far</li>
<li>What i wish to learn</li>
<li>What i think should be improved</li>
</ol>
<p><strong>What i have learnt so far</strong></p>
<ul>
<li>After receiving the invite to join the slack channel for Startng in my e-mail, i joined the slack channel and i was able to navigate through the channel although not properly, but i got better after going through the document that was dropped for us on how to use slack, and i understood it better after watching the youtube video on the HNG youtube channel, how to use notes, how to search for keywords and so on...",,my-hng-pre-internship-experience-4d7,8/26/2019 15:31,8/28/2019 12:30,,,,
202,57,What would become of me?,"<p>Some people might think what would become of me in the next 20 years, would my skills still be relevant, would my physical presence still be required to perform some tasks, what would become of me? These are the constant train of thoughts of some indivifuals as they sit and watch the fast rise in Artificial intelligence and how the machines, smart systems and computers are starting to take over some roles that were originally occupied by some certain individuals</p>",Technology,what-would-become-of-me-ea8,8/26/2019 15:31,8/28/2019 12:30,,,,
203,554,A giant leap to a better approach..,"<p>The ratio of interns to mentors seem to have a wide margin, notwithstanding, if interns can be allocated to different mentors, for example. Having one or two supervise a particular region via their WhatsApp platform, it would bring the experience close home and help, just next door...",,a-giant-leap-to-a-better-approach-3f9,8/26/2019 15:35,8/28/2019 12:30,,,,
204,554,If wishes were horses...,"<p>Beggers would ride, if wishes were horses really. If we had jumped into “coding” or everyone's area of concentration proper, it would have been more interesting but as xylux rightly put it, “everyone must pass through the general courses first just as it is in 100levels” it'll create a good foundation for what is to come...",,if-wishes-were-horses-b5b,8/26/2019 15:35,8/28/2019 12:30,,,,
205,554,What I have learned so far...,"<h4>For what is worth, I'm delighted that I am one of those opportuned to be partaking in this internship. Our mentors are doing a great job. I have read a few blogs and one of those I benefited so much from was the “surviving the hng internship and making finalist...",,what-i-have-learned-so-far-9b7,8/26/2019 15:35,8/28/2019 12:30,,,,
206,554,Disclaimer,"<p>The post earlier was copied from PUNCH newspapers.</p>
<p>It is copyrighted so do not use unless with a written permission from the Punch newspaper company.</p>
<p>I just borrowed it for practice purposes...","News-Lifestyle, Politics",disclaimer-be3,8/26/2019 15:35,8/28/2019 12:30,,,,
207,554,"Buhari campaigner, 35 others get crude-for-fuel contracts","<p><strong>’Femi Asu and Okechukwu Nnodim'</strong></p>
<p>The Nigerian National Petroleum Corporation has awarded its 2019/2020 contracts for the exchange of crude oil for imported petroleum products to 15 consortiums/companies, including Casiva Limited, whose Chairman, Alhaji Nasiru Danu, was the Director of Logistics for the Buhari Campaign Organisation...",,buhari-campaigner-35-others-get-crude-for-fuel-contracts-3d4,8/26/2019 15:35,8/28/2019 12:30,,,,
208,1859,Attempting HTML,"<p>I am still here at StartNG. It looks like I will survive it this time around. I did well with Task 1.</p>
<p>With pride , I added the Symbol 1 to my status.</p>
<p>Then here comes HTML. It initially looked like gibberish...",HTMLforbeginners,attempting-html-5a2,8/26/2019 15:38,8/28/2019 12:30,bimbola/images/img-holrojgrh1.png,,,
209,1859,So far so good!,"<p> </p>
<p>Signing up for StartNg this time around is my second attempt at the internship program. I didn't last 72 hours the first time though I got signed in. There were too many efikos. They already knew the whole coding thingy and I was wondering what I got myself into...",,so-far-so-good-675,8/26/2019 15:38,8/28/2019 12:30,bimbola303/images/img-fuoxfzxb4g.jpeg,,,
210,1947,My Journey with Start.NG Internship,"<p>Last week I received an email from the team of Start.ng that I had been shortlisted for its internship program. This was a pivotal moment in my journey as a tech developer.</p>
<p>The class commenced on Monday 19th August...","Start.NG, HNG internship",my-journey-with-startng-internship-c08,8/26/2019 15:38,8/28/2019 12:30,,,,
211,2212,WHAT I'VE LEARNED SO FAR,"**WHAT HAVE YOU LEARNED SO FAR?**

  

I've learned to be proactive

I've learned to pay attention to research. If you look hard enough, you will find the answers.

I've learned to ask for help. -

  

**WHAT YOU STILL WANT TO LEARN**

I really want to code. I'm a total newbie and I'm hoping that I will be able to access training for beginners like me -

  

**WHAT YOU WISH SHOULD BE IMPROVED.:**

  

I think the way information is disseminated can be improved. It wasn't really easy getting information on what to do first, but I guess I've learned from it",,what-ive-learned-so-far-6d6,8/26/2019 15:41,8/28/2019 12:30,,,,
212,1859,Attempting HTML,"<p>I am still here at StartNG. It looks like I will survive it this time around. I did well with Task 1.</p>
<p>With pride , I added the Symbol 1 to my status.</p>
<p>Then here comes HTML. It initially looked like gibberish...",HTMLforbeginners,attempting-html-5a2,8/26/2019 16:08,8/28/2019 12:30,bimbola/images/img-holrojgrh1.png,,,
213,1859,So far so good!,"<p> </p>
<p>Signing up for StartNg this time around is my second attempt at the internship program. I didn't last 72 hours the first time though I got signed in. There were too many efikos. They already knew the whole coding thingy and I was wondering what I got myself into...",,so-far-so-good-675,8/26/2019 16:08,8/28/2019 12:30,bimbola303/images/img-fuoxfzxb4g.jpeg,,,
214,554,A giant leap to a better approach..,"<p>The ratio of interns to mentors seem to have a wide margin, notwithstanding, if interns can be allocated to different mentors, for example. Having one or two supervise a particular region via their WhatsApp platform, it would bring the experience close home and help, just next door...",,a-giant-leap-to-a-better-approach-3f9,8/26/2019 16:10,8/28/2019 12:30,,,,
215,554,If wishes were horses...,"<p>Beggers would ride, if wishes were horses really. If we had jumped into “coding” or everyone's area of concentration proper, it would have been more interesting but as xylux rightly put it, “everyone must pass through the general courses first just as it is in 100levels” it'll create a good foundation for what is to come...",,if-wishes-were-horses-b5b,8/26/2019 16:10,8/28/2019 12:30,,,,
216,554,What I have learned so far...,"<h4>For what is worth, I'm delighted that I am one of those opportuned to be partaking in this internship. Our mentors are doing a great job. I have read a few blogs and one of those I benefited so much from was the “surviving the hng internship and making finalist...",,what-i-have-learned-so-far-9b7,8/26/2019 16:10,8/28/2019 12:30,,,,
217,554,Disclaimer,"<p>The post earlier was copied from PUNCH newspapers.</p>
<p>It is copyrighted so do not use unless with a written permission from the Punch newspaper company.</p>
<p>I just borrowed it for practice purposes...","News-Lifestyle, Politics",disclaimer-be3,8/26/2019 16:10,8/28/2019 12:30,,,,
218,554,"Buhari campaigner, 35 others get crude-for-fuel contracts","<p><strong>’Femi Asu and Okechukwu Nnodim'</strong></p>
<p>The Nigerian National Petroleum Corporation has awarded its 2019/2020 contracts for the exchange of crude oil for imported petroleum products to 15 consortiums/companies, including Casiva Limited, whose Chairman, Alhaji Nasiru Danu, was the Director of Logistics for the Buhari Campaign Organisation...",,buhari-campaigner-35-others-get-crude-for-fuel-contracts-3d4,8/26/2019 16:10,8/28/2019 12:30,,,,
